first_name,last_name,student_id,ofcl,rule_id,rule_name,courses_1,courses_2,courses_3,courses_4,courses_5,courses_6,courses_7
,,510630,,135,2 AP Courses,ZQAPHG,UUS21X,,,,,
,,510630,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,510630,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,510630,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,886458,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,ZZ,,,
,,886458,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,886458,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,886458,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,364077,,134,1 AP Course,ZQAPBIO,,,,,,
,,364077,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,364077,,142,AP GLOBAL HISTORY,HGS43XW_WAITLIST,HGS43XE_WAITLIST,ZZ,,,,
,,364077,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,486735,,136,3 AP Courses,ZQAPHG,ZQAPBIO,ZQAPPHYSICAL,,,,
,,486735,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,486735,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,486735,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,674251,,136,3 AP Courses,ZQAPHG,ZZ,ZZ,,,,
,,674251,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,674251,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,674251,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,982712,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPHG,,,,,
,,982712,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,ZZNOAPBIO,,,,,
,,982712,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,982712,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,390732,,134,1 AP Course,ZQAPPHYSICAL,,,,,,
,,390732,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,ZZNOAPBIO,,,,,
,,390732,,142,AP GLOBAL HISTORY,HGS43XE_WAITLIST,HGS43XW_WAITLIST,ZZ,,,,
,,390732,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,591231,,136,3 AP Courses,ZQAPHG,ZZ,ZZ,,,,
,,591231,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,591231,,142,AP GLOBAL HISTORY,HGS43XE_WAITLIST,HGS43XW_WAITLIST,ZZ,,,,
,,591231,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,917949,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPBIO,ZQAPHG,ZZ,,,
,,917949,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,917949,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,917949,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,401077,,136,3 AP Courses,ZQAPHG,ZQAPBIO,ZZ,,,,
,,401077,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,401077,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,401077,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,308257,,136,3 AP Courses,ZQAPBIO,ZQAPPHYSICAL,AWS21X,,,,
,,308257,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,308257,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XW,HGS43XE,,,,
,,308257,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,420277,,136,3 AP Courses,ZQAPPHYSICAL,ZZ,ZZ,,,,
,,420277,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,420277,,142,AP GLOBAL HISTORY,ZZ,ZZ,ZZ,,,,
,,420277,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,806455,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,ZZ,,,
,,806455,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,806455,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,806455,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,664827,,123,4 AP Courses,MCPREC_WAITLIST,ZQAPPHYSICAL,ZQAPHG,ZZ,,,
,,664827,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,664827,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,664827,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,660034,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,UUS21X,,,,
,,660034,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,660034,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XE,HGS43XW,,,,
,,660034,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,819317,,123,4 AP Courses,ZQAPPHYSICAL,MCPREC_WAITLIST,ZQAPHG,ZZ,,,
,,819317,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,819317,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,819317,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,916902,,123,4 AP Courses,ZQAPHG,ZQAPPHYSICAL,ZZ,ZZ,,,
,,916902,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,916902,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,916902,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,222907,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,ZZ,,,
,,222907,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,222907,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,222907,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,295568,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPHG,,,,,
,,295568,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,295568,,142,AP GLOBAL HISTORY,HGS43XW_WAITLIST,HGS43XE_WAITLIST,HGS43XW_WAITLIST,,,,
,,295568,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,347998,,136,3 AP Courses,ZQAPHG,ZQAPPHYSICAL,ZQAPBIO,,,,
,,347998,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,347998,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,347998,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,351437,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPBIO,,,,,
,,351437,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,351437,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,351437,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,235918,,136,3 AP Courses,MCS43X,ZQAPPHYSICAL,ZQAPHG,,,,
,,235918,,138,AP MATH,ZZ,,,,,,
,,235918,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,235918,,142,AP GLOBAL HISTORY,HGS43XE,ZZ,ZZ,,,,
,,235918,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,730338,,135,2 AP Courses,ZQAPBIO,ZQAPHG,,,,,
,,730338,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,730338,,142,AP GLOBAL HISTORY,HGS43XW_WAITLIST,HGS43XE_WAITLIST,HGS43XW_WAITLIST,,,,
,,730338,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,SCS21X_WAITLIST,,,,,
,,408292,,123,4 AP Courses,MCS43X,ZQAPHG,AWS21X,ZZ,,,
,,408292,,138,AP MATH,MCS21X,,,,,,
,,408292,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,408292,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,408292,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,275671,,136,3 AP Courses,ZQAPHG,ZQAPBIO,ZZ,,,,
,,275671,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,ZZNOAPBIO,,,,,
,,275671,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,275671,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,906098,,123,4 AP Courses,ZQAPHG,ZQAPBIO,ZZ,ZZ,,,
,,906098,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,906098,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,906098,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,748926,,135,2 AP Courses,ZQAPHG,ZQAPBIO,,,,,
,,748926,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,748926,,142,AP GLOBAL HISTORY,HGS43XE_WAITLIST,HGS43XW_WAITLIST,ZZ,,,,
,,748926,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,129083,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,ZZ,,,
,,129083,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,129083,,142,AP GLOBAL HISTORY,HGS43XW,ZZ,ZZ,,,,
,,129083,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,952191,,135,2 AP Courses,ZQAPBIO,ZQAPHG,,,,,
,,952191,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,952191,,142,AP GLOBAL HISTORY,HGS43XW_WAITLIST,HGS43XE_WAITLIST,ZZ,,,,
,,952191,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,330117,,136,3 AP Courses,MCS43X,ZQAPPHYSICAL,ZQAPHG,,,,
,,330117,,138,AP MATH,ZZ,,,,,,
,,330117,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,330117,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,330117,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,862762,,136,3 AP Courses,ZQAPHG,ZQAPBIO,ZZ,,,,
,,862762,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,862762,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,862762,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,555327,,123,4 AP Courses,ZQAPHG,ZQAPBIO,ZQAPPHYSICAL,ZZ,,,
,,555327,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,555327,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,555327,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,682069,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,,,,
,,682069,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,682069,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,682069,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,650597,,123,4 AP Courses,ZQAPHG,ZQAPBIO,ZQAPPHYSICAL,ZZ,,,
,,650597,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,650597,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,650597,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,728792,,135,2 AP Courses,ZQAPHG,UUS21X,,,,,
,,728792,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,728792,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,HGS43XW,,,,
,,728792,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,633584,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPHG,,,,,
,,633584,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,633584,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,633584,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,336617,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,ZZ,,,
,,336617,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,336617,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,336617,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,843833,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,UUS21X,ZQAPBIO,,,
,,843833,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,843833,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,843833,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,111221,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,AWS21X,ZZ,,,
,,111221,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,111221,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,111221,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,322907,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,ZZ,,,
,,322907,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,322907,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,322907,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,403734,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,ZZ,,,
,,403734,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,403734,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,403734,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,792163,,123,4 AP Courses,ZQAPBIO,ZZ,ZZ,ZZ,,,
,,792163,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,792163,,142,AP GLOBAL HISTORY,ZZ,ZZ,ZZ,,,,
,,792163,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,576641,,136,3 AP Courses,ZQAPHG,ZQAPBIO,ZZ,,,,
,,576641,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,SWS21X_WAITLIST,,,,,
,,576641,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,HGS43XW,,,,
,,576641,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,902142,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,ZZ,,,
,,902142,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,902142,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,902142,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,575429,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,ZZ,,,
,,575429,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,575429,,142,AP GLOBAL HISTORY,HGS43XW,ZZ,ZZ,,,,
,,575429,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,280315,,135,2 AP Courses,ZQAPHG,ZQAPPHYSICAL,,,,,
,,280315,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,280315,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,280315,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,673244,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,UUS21X,,,,
,,673244,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,673244,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XE,HGS43XW,,,,
,,673244,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,273191,,135,2 AP Courses,ZQAPBIO,AWS21X,,,,,
,,273191,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,273191,,142,AP GLOBAL HISTORY,ZZ,HGS43XE,ZZ,,,,
,,273191,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,940252,,136,3 AP Courses,ZQAPBIO,ZQAPHG,AWS21X,,,,
,,940252,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,940252,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,940252,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,129786,,135,2 AP Courses,ZQAPHG,ZQAPBIO,,,,,
,,129786,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,129786,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,129786,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,176233,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,ZZ,,,
,,176233,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,176233,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,176233,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,SCS21X,,,,,
,,478341,,134,1 AP Course,AWS21X,,,,,,
,,478341,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,ZZNOAPBIO,,,,,
,,478341,,142,AP GLOBAL HISTORY,HGS43XE_WAITLIST,HGS43XW_WAITLIST,ZZ,,,,
,,478341,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,159449,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,ZZ,,,
,,159449,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,159449,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,159449,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,948559,,135,2 AP Courses,ZQAPHG,ZZ,,,,,
,,948559,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,948559,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,948559,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,933877,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,UUS21X,,,,
,,933877,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,933877,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,933877,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,563274,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPHG,,,,,
,,563274,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,563274,,142,AP GLOBAL HISTORY,HGS43XE,ZZ,ZZ,,,,
,,563274,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,186865,,136,3 AP Courses,ZQAPBIO,ZQAPHG,AWS21X,,,,
,,186865,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,186865,,142,AP GLOBAL HISTORY,HGS43XW,ZZ,ZZ,,,,
,,186865,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,372142,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,,,,
,,372142,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,372142,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,372142,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,438310,,123,4 AP Courses,ZQAPHG,UUS21X,ZQAPBIO,ZZ,,,
,,438310,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,438310,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,438310,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,481372,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZQAPBIO,,,,
,,481372,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,481372,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,481372,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,198912,,123,4 AP Courses,ZQAPHG,ZQAPPHYSICAL,ZQAPBIO,ZZ,,,
,,198912,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,198912,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,198912,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,328625,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,,,,
,,328625,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,328625,,142,AP GLOBAL HISTORY,HGS43XW,HGS43XE,ZZ,,,,
,,328625,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,171344,,135,2 AP Courses,ZQAPBIO,ZQAPPHYSICAL,,,,,
,,171344,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,ZZNOAPBIO,,,,,
,,171344,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,171344,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,249925,,134,1 AP Course,ZQAPHG,,,,,,
,,249925,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,ZZNOAPBIO,,,,,
,,249925,,142,AP GLOBAL HISTORY,HGS43XW_WAITLIST,HGS43XE_WAITLIST,ZZ,,,,
,,249925,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X_WAITLIST,ZZNOAPPHY,,,,,
,,192051,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHG,ZZ,,,,
,,192051,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,192051,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XW,ZZ,,,,
,,192051,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS21X,ZZNOAPPHY,,,,,
,,659590,,123,4 AP Courses,ZQAPHG,ZQAPBIO,ZZ,ZZ,,,
,,659590,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,,,,,
,,659590,,142,AP GLOBAL HISTORY,HGS43XE,HGS43XE,HGS43XW,,,,
